"Iteration","Method","TPR","FPR","MSE","Random_TPR","Random_FPR","gamma_mspe","opt_lambda_fixed","opt_lambda_random","re_var_x2","re_var_x3","glmmTMB_signal_collapse"
50,"glmmTMB",1,1,0.00184777362195473,NA,NA,0.0191787611187381,1.22508372483069,NA,NA,NA,FALSE
50,"Lin",1,0.2,0.000859354041024707,1,1,0.0484721175523718,2.5,0.1,0.00810505998641015,0.0198242061079785,NA
50,"Bondell",1,0.4,0.000265862230777778,1,0.5,0.0210733975867749,0.4,0.4,0.0146830481500977,0,NA
