"Iteration","Method","TPR","FPR","MSE","Random_TPR","Random_FPR","gamma_mspe","opt_lambda_fixed","opt_lambda_random","re_var_x2","re_var_x3","glmmTMB_signal_collapse"
48,"glmmTMB",1,1,0.00381108741866584,NA,NA,0.0351801631904034,1.22508372483069,NA,NA,NA,FALSE
48,"Lin",1,0,0.00104702197983415,1,0,0.0234519820169826,2.5,2.5,0,0,NA
48,"Bondell",1,0.2,0.001800314884,1,0,0.0252672822663673,0.4,0.4,0,0,NA
