"Iteration","Method","TPR","FPR","MSE","Random_TPR","Random_FPR","gamma_mspe","opt_lambda_fixed","opt_lambda_random","re_var_x2","re_var_x3","glmmTMB_signal_collapse"
12,"glmmTMB",1,1,0.00795713800383496,NA,NA,0.0383753274183333,0.971000224804935,NA,NA,NA,FALSE
12,"Lin",1,0,0.00128919142891938,1,0,0.0271626531291487,2.5,2.5,0,0,NA
12,"Bondell",1,0.4,0.00328152389688889,1,0.5,0.0317092642551111,0.4,0.4,0.0019246265253939,0,NA
