"Iteration","Method","TPR","FPR","MSE","Random_TPR","Random_FPR","gamma_mspe","opt_lambda_fixed","opt_lambda_random","re_var_x2","re_var_x3","glmmTMB_signal_collapse"
36,"glmmTMB",1,0.8,0.00995278574602197,NA,NA,0.0380811939480435,0.971000224804935,NA,NA,NA,FALSE
36,"Lin",0.666666666666667,0,0.0282874306280194,1,0,0.0822029996147881,5,2.5,0,0,NA
36,"Bondell",1,0.4,0.00949679425655556,1,0.5,0.0427187144512342,0.4,0.4,0.00388191118224209,0,NA
