"Iteration","Method","TPR","FPR","MSE","Random_TPR","Random_FPR","gamma_mspe","opt_lambda_fixed","opt_lambda_random","re_var_x2","re_var_x3","glmmTMB_signal_collapse"
31,"glmmTMB",1,1,0.0109228123428713,NA,NA,0.0479317011508316,1.22508372483069,NA,NA,NA,FALSE
31,"Lin",1,0,0.00760901032640459,1,0.5,0.0426967929745014,2.5,2.5,0,0.000601354345397337,NA
31,"Bondell",1,0.2,0.0100547127221111,1,1,0.0477151070584061,0.4,0.4,0.000943838239286823,0.00470910848105954,NA
